Date,Open,High,Low,Close,Volume
2000-09-27,36.51632742640711,36.69478229470965,36.04788339711294,36.181724548339844,43600
2000-09-28,36.27094899849588,37.23014383670949,36.24864214179324,37.16322326660156,121000
2000-09-29,37.12978545834273,37.25804996202881,36.98479080200195,36.98479080200195,130400
2000-10-02,37.26362483915122,37.26362483915122,36.382503509521484,36.382503509521484,169600
2000-10-03,36.8230711580491,36.8230711580491,35.85272216796875,35.85272216796875,151000
2000-10-04,36.01444454034022,36.10367202758789,35.55715366819592,36.10367202758789,99800
2000-10-05,36.13711539279209,36.27095656091354,35.71328502707416,35.735591888427734,408800
2000-10-06,35.80252729771004,35.80252729771004,34.82102499172921,34.865638732910156,185600
2000-10-09,34.88794806340674,34.88794806340674,34.486424364467275,34.787567138671875,361800
2000-10-10,34.832171005269075,35.01620264842852,33.9510498046875,33.9510498046875,420400
2000-10-11,34.062588185641665,34.12950879111444,33.549530210350405,33.83951950073242,168200
2000-10-12,34.15179239269181,34.15179239269181,32.81338119506836,32.81338119506836,161400
2000-10-13,32.90262097463558,34.36372041452618,32.88031411295786,34.08488464355469,378800
2000-10-16,34.26335354099026,34.642570344503824,34.06259170383602,34.35258102416992,1098000
2000-10-17,34.35255745944135,34.44736159528721,33.24279139865745,33.48816680908203,265800
2000-10-18,32.70742011278407,33.415662628440266,32.56800229474152,33.214900970458984,343600
2000-10-19,33.75029198463266,34.33027056467261,33.75029198463266,34.24104309082031,150600
2000-10-20,34.5087276813339,34.99947881836644,34.49199752893506,34.676029205322266,264800
2000-10-23,34.865626253747635,35.06638801720492,34.737361793761046,35.02177429199219,143200
2000-10-24,35.13329708738025,35.356365640316,34.508705139160156,34.508705139160156,73800
2000-10-25,34.441805934433106,34.62026088746126,33.739139556884766,33.739139556884766,33000
2000-10-26,34.05699014787873,34.263328552246094,33.437974934776626,34.263328552246094,105800
2000-10-27,33.99565912766665,34.44179638655991,33.99565912766665,34.285648345947266,138800
2000-10-30,34.218738096365655,34.6425686203754,33.928748790464255,34.44180679321289,73600
2000-10-31,34.57563874697444,35.46233657935653,34.57563874697444,35.33407211303711,285000
2000-11-01,35.22252787400495,35.49021016310442,35.177914159155044,35.35636901855469,528200
2000-11-02,35.61291237958625,36.2709649415642,35.60175894633239,36.204044342041016,211800
2000-11-03,36.2598238350211,36.27097727206664,35.958681034791766,36.15944290161133,224200
2000-11-06,36.47172039104316,36.47172039104316,35.847128237557406,35.88058853149414,68200
2000-11-07,35.90288881661713,36.181724548339844,35.7355873775835,36.181724548339844,79400
2000-11-08,36.204037876452425,36.22634473897643,35.53483200073242,35.53483200073242,192600
2000-11-09,35.24482891644318,35.46789745388902,34.642543865339405,35.155601501464844,249000
2000-11-10,35.24483015139898,35.24483015139898,34.263328552246094,34.263328552246094,189000
2000-11-13,33.90642622120088,34.18526196315155,33.05876556567085,33.917579650878906,160800
2000-11-14,34.57562159328179,34.84330382497171,34.53100788800013,34.73176956176758,129600
2000-11-15,34.77638269544177,35.28944029774784,34.66484843407088,35.17790603637695,542200
2000-11-16,34.72063511688855,35.15004226497728,34.157386779785156,34.157386779785156,165400
2000-11-17,34.62023806958753,34.90465046352261,34.28563525319332,34.37486267089844,215400
2000-11-20,34.040276615719726,34.15181094276992,33.46029811505871,33.48260498046875,79800
2000-11-21,33.594133900805204,33.594133900805204,33.147996664406726,33.28741455078125,84400
2000-11-22,33.036461628438026,33.19260965774192,32.456483233880704,32.59032440185547,123400
2000-11-24,32.98627493067207,33.61644383467307,32.90262419120291,33.50490951538086,82200
2000-11-27,34.19642483913057,34.30238245034119,33.59413947014393,33.59971618652344,235600
2000-11-28,33.46029199369145,33.70566746831185,32.47879009520983,32.59032440185547,171000
2000-11-29,32.83570927794698,32.83570927794698,32.16650324646708,32.50110626220703,526800
2000-11-30,32.12188742103951,32.32264921742101,31.385760834307355,31.80959129333496,214600
2000-12-01,32.25572840372721,33.014161851671005,32.211114671495224,32.52341079711914,309200
2000-12-04,32.64609770040737,32.64609770040737,32.12188636049649,32.166500091552734,528200
2000-12-05,32.657248300219344,33.72797775268555,32.657248300219344,33.72797775268555,392400
2000-12-06,33.616452642607385,33.92874881845111,32.94724655151367,32.94724655151367,310800
2000-12-07,32.63493312983309,33.125684003965915,32.63493312983309,32.858001708984375,236200
2000-12-08,33.52720675816571,34.1741056244244,33.30413818359375,33.30413818359375,359600
2000-12-11,34.24104344760814,34.821022033691406,34.107202235435075,34.821022033691406,250800
2000-12-12,34.82102905603195,34.82102905603195,34.06259536743164,34.06259536743164,323200
2000-12-13,34.341429340713525,34.341429340713525,33.4114656750433,33.42827224731445,525400
2000-12-14,33.3442322941502,33.59072863503438,32.89605712890625,32.89605712890625,593800
2000-12-15,32.51511799015411,32.77281878745719,32.268621575342465,32.716796875,389000
2000-12-18,32.873646477456035,33.32182161688966,32.851237720484356,33.20977783203125,239600
2000-12-19,33.164969433794965,33.523509643890044,32.627159118652344,32.627159118652344,453800
2000-12-20,32.07815351892025,32.268628059549535,31.484321127546597,31.596364974975586,261400
2000-12-21,31.596357142900096,32.235006914937436,31.372269503588747,31.842853546142578,404600
2000-12-22,32.35826234559755,33.23220433415593,32.31344480772276,33.16497802734375,885600
2000-12-26,33.16497894994436,33.42267979989325,32.996913178238565,33.35545349121094,514000
2000-12-27,33.344242355586346,34.24059295654297,33.12015470534719,34.24059295654297,741200
2000-12-28,34.21817369527581,35.405837877233644,34.21817369527581,35.3386116027832,1201000
2000-12-29,35.47306599380453,35.573905410716804,34.285401750171154,34.33021926879883,1803800
2001-01-02,34.3302359350396,34.3302359350396,32.873665872521606,33.13136672973633,826000
2001-01-03,32.8064381654705,34.957680012386604,32.784029396231794,34.503902435302734,1409800
2001-01-04,34.37504780417994,34.621544235631035,33.92687247426886,34.06132507324219,506600
2001-01-05,34.01650444698917,34.01650444698917,32.851248695181894,33.00811004638672,263200
2001-01-08,32.89605631331468,33.164961405794095,32.51510743230218,33.12014389038086,423400
2001-01-09,33.120137101731906,33.38904213909373,32.87364081748356,33.06971740722656,327600
2001-01-10,32.76163869395666,34.12857437133789,32.76163869395666,34.12857437133789,1021800
2001-01-11,33.88206544945597,34.733598840381454,33.88206544945597,34.593544006347656,431200
2001-01-12,34.46467505068126,34.940861230672795,34.28540495939033,34.68876266479492,1014200
2001-01-16,34.59913883607851,35.383445739746094,34.44227745534499,35.383445739746094,445200
2001-01-17,35.92124969424404,35.988475988119724,35.11453416773575,35.36103057861328,1089600
2001-01-18,35.45066205901329,35.495479583740234,34.96887366819863,35.495479583740234,916200
2001-01-19,35.78680145342123,35.78680145342123,34.69997623708377,34.8680419921875,590800
2001-01-22,34.7784010175694,35.20416752487212,34.610335291002535,35.114532470703125,237600
2001-01-23,35.136953921573394,35.988487243652344,35.04731883503877,35.988487243652344,3197400
2001-01-24,36.03330842971802,36.145352299213414,35.71958559513092,35.85403823852539,938800
2001-01-25,35.87082548751736,35.96606272526338,35.573909393367984,35.719566345214844,772000
2001-01-26,35.517887488811496,35.85401891615041,35.26018672785167,35.719566345214844,435200
2001-01-29,35.63530100939566,36.44560241699219,35.63530100939566,36.44560241699219,596800
2001-01-30,36.57107775584386,36.68222427368164,36.15875623405703,36.68222427368164,1381400
2001-01-31,36.73245553301695,36.947581918311634,36.176719665527344,36.176719665527344,922400
2001-02-01,36.194638205250776,36.44203186035156,36.03329618219511,36.44203186035156,702800
2001-02-02,36.499407894757965,36.499407894757965,35.62815475463867,35.62815475463867,856000
2001-02-05,35.49547657434132,35.8504305741603,35.46320927228704,35.69984436035156,541600
2001-02-06,35.764385330654484,36.38824451936996,35.764385330654484,36.26634216308594,424800
2001-02-07,35.871962447082105,36.427698338018565,35.871962447082105,36.35599136352539,406600
2001-02-08,36.44561086276696,36.49939243835909,35.76438395463734,35.81099319458008,2393800
2001-02-09,35.76440328732509,35.83611026991324,35.22659271157584,35.352081298828125,985000
2001-02-12,35.37001429135229,36.176730266259455,35.31981884952711,36.14087677001953,443200
2001-02-13,36.445609154253304,36.750367754395995,35.800235748291016,35.800235748291016,913000
2001-02-14,35.99744950141219,36.176719665527344,35.60305568744797,36.176719665527344,336000
2001-02-15,36.57111502245066,36.62489662104341,36.2233304517227,36.35599136352539,1262000
2001-02-16,35.531326815306954,35.997430084773356,35.45961988251712,35.57076644897461,675400
2001-02-20,35.74645678854451,35.85401994255002,34.96483904437914,35.158451080322266,631000
2001-02-21,34.85010005963862,35.190714829466074,34.43778109236751,34.54534149169922,399600
2001-02-22,34.54535388245713,34.59554930057156,33.792419875295536,34.06132507324219,526600
2001-02-23,33.98961223065796,34.24058927778322,33.14704056792746,34.133026123046875,380800
2001-02-26,34.47364165238352,34.95408421956866,34.31588308503571,34.885963439941406,903200
2001-02-27,34.88595193388998,34.88595193388998,34.150943653469795,34.258506774902344,448400
2001-02-28,34.348149290646454,34.348149290646454,33.64899431970222,33.75655746459961,316200
2001-03-01,33.720707425190895,33.9896125793457,33.23667595935649,33.9896125793457,541600
2001-03-02,33.45180492619676,34.52742562819093,33.43387682031889,34.07925033569336,1030800
2001-03-05,34.419869360914525,34.437797470384844,33.91791238564543,33.953765869140625,522200
2001-03-06,34.419876946835345,34.5632936478697,34.287216019675505,34.45573043823242,522000
2001-03-07,34.70670038980175,34.85011431423737,34.50950214053487,34.63499069213867,394600
2001-03-08,34.63140420299057,34.706700068701494,34.34815979003906,34.34815979003906,830400
2001-03-09,33.986742625804176,34.32804877373511,33.73884963989258,33.73884963989258,246600
2001-03-12,33.5017156940617,33.5017156940617,32.57121359260676,32.783180236816406,1006400
2001-03-13,32.980791505008064,33.12449645996094,32.337701689907554,33.12449645996094,672200
2001-03-14,32.24429328706529,33.160427507497495,32.2263287960778,32.334110260009766,655800
2001-03-15,32.711353603354986,32.83709685941069,32.15448708811164,32.208377838134766,561600
2001-03-16,32.28020529004772,32.45983915670463,31.48981737315543,31.61556053161621,301400
2001-03-19,31.974830096008702,32.47780549965062,31.439521910194696,32.44187927246094,784600
2001-03-20,32.370035127006496,32.750860940004095,31.687425613403324,31.68742561340332,625200
2001-03-21,31.705381366295015,31.831124540228505,30.95091958169845,31.20240592956543,494800
2001-03-22,30.98683152087899,31.16646532679713,29.873102472385398,30.897014617919922,1193000
2001-03-23,31.52574560797586,31.795196425138048,31.256294790813673,31.705379486083984,297200
2001-03-26,31.97483570573821,32.316139035412334,31.831128030771666,32.136505126953125,1011600
2001-03-27,32.190389612800864,32.54965736013345,31.651487991801982,32.395172119140625,633200
2001-03-28,31.938909653896776,31.974835887593763,31.45389864649763,31.5257511138916,1233200
2001-03-29,31.525750621960558,32.1185430621966,31.43593366862164,31.579641342163086,591800
2001-03-30,31.77722929241749,32.28020465739824,31.57963368756467,32.19038772583008,231400
2001-04-02,32.17243223784292,32.33410164969308,31.38204144180852,31.435932159423828,340200
2001-04-03,31.364083279681527,31.364083279681527,30.26831527997252,30.36890983581543,507400
2001-04-04,30.412026856608907,30.843147219986967,30.32220988582211,30.465917587280273,356400
2001-04-05,30.8970249309557,31.938901901245117,30.8970249309557,31.938901901245117,950000
2001-04-06,31.435927303880632,31.536521832693797,30.98684262811091,31.040733337402344,405000
2001-04-09,31.47185193785161,31.831119660295112,31.29221807662986,31.72334098815918,569800
2001-04-10,31.88501373839566,32.603549259260916,31.867049253975832,32.477806091308594,769000
2001-04-11,32.980792380129955,32.980792380129955,32.01795435501733,32.26225662231445,526800
2001-04-12,32.06464782874905,32.693366413626485,31.992795372589832,32.657440185546875,492000
2001-04-16,32.51372850792518,32.62150991981913,32.0682373046875,32.0682373046875,262400
2001-04-17,31.88503413670496,32.72931336564643,31.88503413670496,32.58560562133789,295400
2001-04-18,33.10653829784746,34.48971919659491,33.052647563403454,33.53765869140625,688600
2001-04-19,33.519696149359824,33.94722308626485,33.30413321667216,33.91129684448242,251200
2001-04-20,33.771197085438835,33.771197085438835,33.052660977238006,33.516117095947266,504000
2001-04-23,33.052624082817246,33.214293430302725,32.87299025628019,32.90891647338867,305200
2001-04-24,33.12449430141535,33.422687271403944,32.87300790563952,33.160423278808594,319200
2001-04-25,33.23228764919996,33.914897349112685,33.020320859872875,33.878971099853516,390200
2001-04-26,33.95080558109544,34.453781026792285,33.89691486530727,34.36396408081055,323600
2001-04-27,34.57952470526248,34.81304931640625,34.45378152726067,34.81304931640625,1658400
2001-04-30,35.08250843085824,35.24417787769776,34.67294327393486,34.84898376464844,1112800
2001-05-01,34.72324200766678,35.28010559082031,34.50049492980748,35.28010559082031,563400
2001-05-02,35.35197223461584,35.42382473920556,34.84899647949582,35.19029998779297,590200
2001-05-03,34.902855262015834,34.938781481407,34.59747828569865,34.75555419921875,385600
2001-05-04,34.54360001882339,35.387878812859974,34.299297801643,35.244171142578125,754000
2001-05-07,35.42379654277152,35.5675041785607,34.99267637639915,35.028602600097656,269000
2001-05-08,35.244159099684225,35.38786672086132,34.8669296777136,35.20823287963867,437800
2001-05-09,34.88488296214975,35.35193193252739,34.88488296214975,34.9926643371582,237000
2001-05-10,35.51361347251536,35.51361347251536,35.028602600097656,35.028602600097656,562600
2001-05-11,35.0824952319468,35.333981552636466,34.723227493249944,34.820228576660156,1009600
2001-05-14,34.82023346615105,34.96394113000843,34.59748919111804,34.81304931640625,249400
2001-05-15,34.84895810226508,35.280078137029385,34.79506741267095,35.154335021972656,435000
2001-05-16,34.88490446610985,35.8369647289117,34.88490446610985,35.82978057861328,633200
2001-05-17,35.83695270207086,36.23214661975936,35.74713577800552,36.19981384277344,173600
2001-05-18,36.016589982390165,36.41178393773854,36.016589982390165,36.33993148803711,309000
2001-05-21,36.23214338058625,36.96864318847656,36.1782526827659,36.96864318847656,376000
2001-05-22,37.07644494869379,37.29200787431127,36.753106042260505,37.14830017089844,896200
2001-05-23,36.87883357111927,36.98661224709566,36.286041259765625,36.286041259765625,659000
2001-05-24,36.50161212857209,36.77106300955219,36.04174973025876,36.66328430175781,540200
2001-05-25,36.681241941968864,36.7171681738776,36.393829345703125,36.393829345703125,339600
2001-05-29,36.465682411193846,36.465682411193846,35.926780700683594,35.926780700683594,753600
2001-05-30,35.89086279812405,35.89086279812405,35.31603472169992,35.459739685058594,849400
2001-05-31,35.62141145115085,35.99864108691707,35.49566823922878,35.60344696044922,972000
2001-06-01,35.83695518440088,36.10640597526104,35.387870532967284,36.023773193359375,538200
2001-06-04,36.196229987861166,36.494422912597656,36.0345605781102,36.494422912597656,417800
2001-06-05,36.50161729824336,37.166262350594444,36.44772656621565,37.00459289550781,1191600
2001-06-06,37.004581736608245,37.09439868257089,36.6992046685344,36.77105712890625,1081200
2001-06-07,36.64532764530961,37.058486299313905,36.64532764530961,36.92555618286133,262800
2001-06-08,36.926999629461505,36.96302542084508,36.40461878292044,36.71084213256836,545400
2001-06-11,36.71083463106859,36.71083463106859,36.206465408986375,36.22447967529297,513400
2001-06-12,36.02634426824345,36.5667394322671,35.8318016793639,36.31455612182617,690200
2001-06-13,36.47665311374179,36.746850544213956,36.17042990892475,36.26409912109375,759400
2001-06-14,35.936253319835956,36.044333376624856,35.359832763671875,35.359832763671875,865200
2001-06-15,35.30579895792128,35.720102250512944,35.25175892000228,35.57599639892578,817800
2001-06-18,35.48592919719462,35.66606081748495,35.125665956613965,35.3057975769043,685600
2001-06-19,35.66606291369163,35.70208869014897,35.010383887242135,35.19771957397461,763600
2001-06-20,34.94554341086965,35.70209586283004,34.94554341086965,35.612030029296875,861400
2001-06-21,35.53997593626892,35.88222497993669,35.503950155134035,35.6624641418457,776800
2001-06-22,35.7561342845692,35.7561342845692,34.945541819679725,35.01759338378906,673400
2001-06-25,35.19772048045554,35.2229387994842,34.675339836894416,34.77260971069336,1857600
2001-06-26,34.58527109574298,35.34182335124428,34.5312310599378,35.3057975769043,1007600
2001-06-27,35.37786988537735,35.7381333373612,35.2697924989374,35.648067474365234,989000
2001-06-28,35.84617889529714,36.29650777589133,35.84617889529714,36.09836196899414,922600
2001-06-29,36.350578721549226,36.890973838077926,36.188458537435594,36.71084213256836,2283200
2001-07-02,36.602755546118296,36.602755546118296,35.77775215074143,35.88222885131836,2142000
2001-07-03,35.75612338865646,35.86060004879167,35.52195175377343,35.66605758666992,1084800
2001-07-05,35.30579965193717,35.66245951146873,35.143682283583885,35.19771957397461,849600
2001-07-06,34.981574148536765,35.10766578362165,34.423167550706125,34.549259185791016,588600
2001-07-09,34.675332081602996,34.92751521548774,34.31506889114478,34.873477935791016,895400
2001-07-10,34.981573916384704,34.981573916384704,34.07371140120698,34.22502136230469,775600
2001-07-11,34.15296978518906,34.31148380456174,33.681022884729806,34.22502136230469,1103400
2001-07-12,34.51322778690592,35.12567434267512,34.495213521139924,35.064430236816406,1254200
2001-07-13,34.9815748102089,35.359852471210125,34.837468903704064,35.233760833740234,241200
2001-07-16,35.197715267689894,35.3021919306473,34.63930892944336,34.63930892944336,547200
2001-07-17,34.62131058950862,35.32382583618164,34.549259012276686,35.32382583618164,558400
2001-07-18,34.83745738103257,35.2661715552223,34.63931423014292,34.657325744628906,877800
2001-07-19,35.01758912248002,35.367044937925904,34.76540593019466,34.94553756713867,431000
2001-07-20,34.76540593019466,35.16169498175336,34.76540593019466,34.94553756713867,629600
2001-07-23,35.1796949742548,35.1796949742548,34.585260263753625,34.69334030151367,1452000
2001-07-24,34.58526755006518,34.71135912162344,33.792689601478905,34.11692428588867,588200
2001-07-25,34.188987132236406,34.33309299947835,33.832327240970464,34.31507873535156,603600
2001-07-26,34.228618754341795,34.98156777275203,34.030472829185946,34.81945037841797,622800
2001-07-27,34.819459067474824,34.97437244345714,34.646531421586225,34.765419006347656,592200
2001-07-30,34.909506803168995,34.94553257569393,34.477189287099044,34.711360931396484,378000
2001-07-31,34.79782119066422,35.18690610657169,34.62849979537291,34.668128967285156,652200
2001-08-01,34.96355065270666,35.233748099022506,34.747390496781534,35.19771957397461,439000
2001-08-02,35.46790862783042,35.48592288609181,34.909502353396114,35.08963394165039,553000
2001-08-03,35.125660504121164,35.23013715750268,34.62129149588246,34.999568939208984,303000
2001-08-06,34.94554428242202,34.94554428242202,34.44117505233893,34.51322937011719,236800
2001-08-07,34.51323339699412,34.621310763384805,34.33310170441814,34.549259185791016,427400
2001-08-08,34.224986979166665,34.70053405672312,33.774658203125,33.774658203125,1126400
2001-08-09,33.936792684065416,34.11692428588867,33.66659528133053,34.11692428588867,535200
2001-08-10,33.99085150768988,34.29707485038064,33.68823156863313,34.08091735839844,425400
2001-08-13,34.279029087891416,34.44835315785946,34.084486714859345,34.36909484863281,1614800
2001-08-14,34.42315082770365,34.7293740065992,34.376314851288576,34.47718811035156,4667800
2001-08-15,34.495207871462824,34.668135449284485,34.23221447674439,34.433963775634766,931600
2001-08-16,34.3150767348982,34.76540582590736,34.044879280292704,34.657325744628906,1579400
2001-08-17,34.369110177595296,34.58526755006518,34.08089851524204,34.11692428588867,2412000
2001-08-20,34.080897884594776,34.495201110839844,34.06288637389981,34.495201110839844,2469600
2001-08-21,34.47719275894163,34.58527283599031,33.86474631857384,33.90077209472656,910400
2001-08-22,34.18898355581162,34.35110092163086,33.785487719461024,34.35110092163086,1277800
2001-08-23,34.29706112958751,34.58166943379788,33.90077209472656,33.90077209472656,842200
2001-08-24,34.22501446687243,34.62130355834961,34.17097442062761,34.62130355834961,2401000
2001-08-27,34.62129268006485,34.74738424928986,34.351095282329815,34.495201110839844,249400
2001-08-28,34.45917597850693,34.47718748953518,34.044872744595416,34.11692428588867,985000
2001-08-29,34.24302536746344,34.24302536746344,33.79269627398596,33.97282791137695,653000
2001-08-30,33.79269953702881,33.936802661983755,33.36398531909234,33.54411697387695,959400
2001-08-31,33.64861355032389,33.915207787360885,33.598176877062635,33.82514190673828,995600
2001-09-04,33.75667697522584,34.041285369933895,33.504493713378906,33.504493713378906,697400
2001-09-05,33.576544199960004,33.630584253915494,32.92807179826808,33.270320892333984,569200
2001-09-06,32.96410158293871,33.072181703958776,32.495758056640625,32.495758056640625,305400
2001-09-07,32.17151400804804,32.459723000851966,31.764414717183577,31.89410972595215,4950200
2001-09-10,31.649139404296875,31.919336956550847,31.378941852042903,31.649139404296875,4777800
2001-09-17,29.54159052500468,30.61877701966466,29.54159052500468,30.081985473632812,1338800
2001-09-18,30.168424642268686,30.20805379450957,29.397461996363937,29.59560775756836,4303400
2001-09-19,29.725320214081467,29.793768359516463,27.95642641539344,28.87870216369629,1636000
2001-09-20,28.496816829727987,28.56887111448104,27.596158884739175,27.77989387512207,732000
2001-09-21,26.839625226431465,27.398034635948306,26.479361800573326,27.257532119750977,1011200
2001-09-24,27.560143287365253,28.309491633794657,27.560143287365253,28.10053825378418,1702800
